# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	85630	87354	+	WP_001295534.1	WP_001295534.1		acetolactate synthase 3 large subunit	ilvI		Y75_RS00395	1725	574	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	87357	87848	+					ilvN		Y75_RS00400	492		old_locus_tag=Y75_p0078
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	87357	87848	+	WP_001300383.1	WP_001300383.1		acetolactate synthase small subunit	ilvN		Y75_RS00400	492	163	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	87860	87946	+							Y75_RS00405	87		
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	87860	87946	+	WP_001303787.1	WP_001303787.1		fruR/shl operon leader peptide			Y75_RS00405	87	28	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	88028	89032	+					cra		Y75_RS00410	1005		old_locus_tag=Y75_p0079
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	88028	89032	+	WP_000762401.1	WP_000762401.1		catabolite repressor/activator	cra		Y75_RS00410	1005	334	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	89634	90092	+					mraZ		Y75_RS00415	459		old_locus_tag=Y75_p0080
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	89634	90092	+	WP_001295533.1	WP_001295533.1		division/cell wall cluster transcriptional repressor MraZ	mraZ		Y75_RS00415	459	152	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	90094	91035	+					rsmH		Y75_RS00420	942		old_locus_tag=Y75_p0081
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	90094	91035	+	WP_000970479.1	WP_000970479.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		Y75_RS00420	942	313	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	91032	91397	+					ftsL		Y75_RS00425	366		old_locus_tag=Y75_p0082
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	91032	91397	+	WP_000625658.1	WP_000625658.1		cell division protein FtsL	ftsL		Y75_RS00425	366	121	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	91413	93179	+					ftsI		Y75_RS00430	1767		old_locus_tag=Y75_p0083
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	91413	93179	+	WP_000642196.1	WP_000642196.1		peptidoglycan glycosyltransferase FtsI	ftsI		Y75_RS00430	1767	588	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	93166	94653	+					murE		Y75_RS00435	1488		old_locus_tag=Y75_p0084
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	93166	94653	+	WP_000775093.1	WP_000775093.1		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	murE		Y75_RS00435	1488	495	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	94650	96008	+					murF		Y75_RS00440	1359		old_locus_tag=Y75_p0085
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	94650	96008	+	WP_000626685.1	WP_000626685.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	murF		Y75_RS00440	1359	452	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	96002	97084	+					mraY		Y75_RS00445	1083		old_locus_tag=Y75_p0086
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	96002	97084	+	WP_000964131.1	WP_000964131.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		Y75_RS00445	1083	360	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	97087	98403	+					murD		Y75_RS00450	1317		old_locus_tag=Y75_p0087
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	97087	98403	+	WP_000796481.1	WP_000796481.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		Y75_RS00450	1317	438	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	98403	99647	+					ftsW		Y75_RS00455	1245		old_locus_tag=Y75_p0088
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	98403	99647	+	WP_001295532.1	WP_001295532.1		cell division protein FtsW	ftsW		Y75_RS00455	1245	414	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	99644	100711	+					murG		Y75_RS00460	1068		old_locus_tag=Y75_p0089
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	99644	100711	+	WP_000016560.1	WP_000016560.1		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG		Y75_RS00460	1068	355	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	100765	102240	+					murC		Y75_RS00465	1476		old_locus_tag=Y75_p0090
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	100765	102240	+	WP_001096049.1	WP_001096049.1		UDP-N-acetylmuramate--L-alanine ligase	murC		Y75_RS00465	1476	491	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	102233	103153	+					ddlB		Y75_RS00470	921		old_locus_tag=Y75_p0091
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	102233	103153	+	WP_000130056.1	WP_000130056.1		D-alanine--D-alanine ligase	ddlB		Y75_RS00470	921	306	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	103155	103985	+					ftsQ		Y75_RS00475	831		old_locus_tag=Y75_p0092
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	103155	103985	+	WP_000075748.1	WP_000075748.1		cell division protein FtsQ	ftsQ		Y75_RS00475	831	276	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	103982	105244	+					ftsA		Y75_RS00480	1263		old_locus_tag=Y75_p0093
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	103982	105244	+	WP_000588474.1	WP_000588474.1		cell division protein FtsA	ftsA		Y75_RS00480	1263	420	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	105305	106456	+					ftsZ		Y75_RS00485	1152		old_locus_tag=Y75_p0094
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	105305	106456	+	WP_000462776.1	WP_000462776.1		cell division protein FtsZ	ftsZ		Y75_RS00485	1152	383	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	106557	107474	+					lpxC		Y75_RS00490	918		old_locus_tag=Y75_p0095
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	106557	107474	+	WP_000595482.1	WP_000595482.1		UDP-3-O-acyl-N-acetylglucosamine deacetylase	lpxC		Y75_RS00490	918	305	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	107705	108217	+					secM		Y75_RS00495	513		old_locus_tag=Y75_p0096
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	107705	108217	+	WP_000014321.1	WP_000014321.1		secA regulator SecM	secM		Y75_RS00495	513	170	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	108279	110984	+					secA		Y75_RS00500	2706		old_locus_tag=Y75_p0097
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	108279	110984	+	WP_000905789.1	WP_000905789.1		preprotein translocase subunit SecA	secA		Y75_RS00500	2706	901	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	111044	111433	+					mutT		Y75_RS00505	390		old_locus_tag=Y75_p0098
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	111044	111433	+	WP_000736007.1	WP_000736007.1		8-oxo-dGTP diphosphatase MutT	mutT		Y75_RS00505	390	129	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	111649	111846	-					yacG		Y75_RS00515	198		old_locus_tag=Y75_p0099
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	111649	111846	-	WP_000005042.1	WP_000005042.1		DNA gyrase inhibitor YacG	yacG		Y75_RS00515	198	65	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	111856	112599	-					zapD		Y75_RS00520	744		old_locus_tag=Y75_p0100
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	111856	112599	-	WP_001194734.1	WP_001194734.1		cell division protein ZapD	zapD		Y75_RS00520	744	247	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	112599	113219	-					coaE		Y75_RS00525	621		old_locus_tag=Y75_p0101
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	112599	113219	-	WP_001269520.1	WP_001269520.1		dephospho-CoA kinase	coaE		Y75_RS00525	621	206	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	113244	113288	+							Y75_RS25160	45		
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	113244	113288	+	WP_120795372.1	WP_120795372.1		protein YacM			Y75_RS25160	45	14	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	113444	114487	+					guaC		Y75_RS00530	1044		old_locus_tag=Y75_p0102
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	113444	114487	+	WP_001217338.1	WP_001217338.1		GMP reductase	guaC		Y75_RS00530	1044	347	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	114522	115724	-					hofC		Y75_RS00535	1203		old_locus_tag=Y75_p0103
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	114522	115724	-	WP_000157266.1	WP_000157266.1		protein transport protein HofC	hofC		Y75_RS00535	1203	400	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	115714	117099	-					gspE		Y75_RS00540	1386		old_locus_tag=Y75_p0104
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	115714	117099	-	WP_001025145.1	WP_001025145.1		type II secretion system protein GspE	gspE		Y75_RS00540	1386	461	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	117109	117549	-					ppdD		Y75_RS00545	441		old_locus_tag=Y75_p0105
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	117109	117549	-	WP_000360904.1	WP_000360904.1		prepilin peptidase-dependent pilin	ppdD		Y75_RS00545	441	146	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	117752	118645	-					nadC		Y75_RS00555	894		old_locus_tag=Y75_p0106
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	117752	118645	-	WP_001135174.1	WP_001135174.1		carboxylating nicotinate-nucleotide diphosphorylase	nadC		Y75_RS00555	894	297	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	118733	119284	+					ampD		Y75_RS00560	552		old_locus_tag=Y75_p0107
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	118733	119284	+	WP_000923721.1	WP_000923721.1		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	ampD		Y75_RS00560	552	183	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	119281	120135	+					ampE		Y75_RS00565	855		old_locus_tag=Y75_p0108
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	119281	120135	+	WP_000172005.1	WP_000172005.1		beta-lactamase regulator AmpE	ampE		Y75_RS00565	855	284	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	120178	121551	-					aroP		Y75_RS00570	1374		old_locus_tag=Y75_p0109
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	120178	121551	-	WP_000969915.1	WP_000969915.1		aromatic amino acid transporter AroP	aroP		Y75_RS00570	1374	457	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	122092	122856	+					pdhR		Y75_RS00575	765		old_locus_tag=Y75_p0110
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	122092	122856	+	WP_000331776.1	WP_000331776.1		pyruvate dehydrogenase complex transcriptional repressor PdhR	pdhR		Y75_RS00575	765	254	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	123017	125680	+					aceE		Y75_RS00580	2664		old_locus_tag=Y75_p0111
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	123017	125680	+	WP_000003820.1	WP_000003820.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		Y75_RS00580	2664	887	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	125695	127587	+					aceF		Y75_RS00585	1893		old_locus_tag=Y75_p0112
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	125695	127587	+	WP_000963518.1	WP_000963518.1		pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	aceF		Y75_RS00585	1893	630	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	127912	129336	+					lpdA		Y75_RS00590	1425		old_locus_tag=Y75_p0113
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	127912	129336	+	WP_000102485.1	WP_000102485.1		dihydrolipoyl dehydrogenase	lpdA		Y75_RS00590	1425	474	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	129407	131260	-							Y75_RS00595	1854		old_locus_tag=Y75_p0114
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	129407	131260	-	WP_000784470.1	WP_000784470.1		DUF3300 domain-containing protein			Y75_RS00595	1854	617	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	131615	134212	+					acnB		Y75_RS00600	2598		old_locus_tag=Y75_p0115
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	131615	134212	+	WP_001307570.1	WP_001307570.1		bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB		Y75_RS00600	2598	865	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	134388	134750	+							Y75_RS00605	363		old_locus_tag=Y75_p0116
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	134388	134750	+	WP_000384306.1	WP_000384306.1		YacL family protein			Y75_RS00605	363	120	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	134788	135582	-					speD		Y75_RS00610	795		old_locus_tag=Y75_p0117
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	134788	135582	-	WP_000734287.1	WP_000734287.1		adenosylmethionine decarboxylase	speD		Y75_RS00610	795	264	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	135598	136464	-					speE		Y75_RS00615	867		old_locus_tag=Y75_p0118
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	135598	136464	-	WP_000818411.1	WP_000818411.1		polyamine aminopropyltransferase	speE		Y75_RS00615	867	288	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	136570	136917	-							Y75_RS00620	348		old_locus_tag=Y75_p0119
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	136570	136917	-	WP_001295568.1	WP_001295568.1		YacC family pilotin-like protein			Y75_RS00620	348	115	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	137083	138633	+					cueO		Y75_RS00625	1551		old_locus_tag=Y75_p0120
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	137083	138633	+	WP_001189647.1	WP_001189647.1		multicopper oxidase CueO	cueO		Y75_RS00625	1551	516	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	138835	141225	-					gcd		Y75_RS00630	2391		old_locus_tag=Y75_p0121
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	138835	141225	-	WP_001306211.1	WP_001306211.1		quinoprotein glucose dehydrogenase	gcd		Y75_RS00630	2391	796	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	141431	141967	+					hpt		Y75_RS00635	537		old_locus_tag=Y75_p0122
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	141431	141967	+	WP_000683335.1	WP_000683335.1		hypoxanthine phosphoribosyltransferase	hpt		Y75_RS00635	537	178	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	142008	142670	-					can		Y75_RS00640	663		old_locus_tag=Y75_p0123
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	142008	142670	-	WP_000651599.1	WP_000651599.1		carbonate dehydratase	can		Y75_RS00640	663	220	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	142779	143705	+							Y75_RS00645	927		old_locus_tag=Y75_p0124
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	142779	143705	+	WP_000150637.1	WP_000150637.1		ABC transporter ATP-binding protein			Y75_RS00645	927	308	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	143702	144472	+							Y75_RS00650	771		old_locus_tag=Y75_p0125
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	143702	144472	+	WP_000972203.1	WP_000972203.1		ABC transporter permease			Y75_RS00650	771	256	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	144577	145017	+							Y75_RS00655	441		old_locus_tag=Y75_p0126
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	144577	145017	+	WP_000901987.1	WP_000901987.1		PTS sugar transporter subunit IIA			Y75_RS00655	441	146	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	145081	146310	+							Y75_RS00660	1230		old_locus_tag=Y75_p0127
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	145081	146310	+	WP_000277917.1	WP_000277917.1		polysaccharide deacetylase family protein			Y75_RS00660	1230	409	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	146314	146694	-					panD		Y75_RS00665	381		old_locus_tag=Y75_p0128
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	146314	146694	-	WP_000621515.1	WP_000621515.1		aspartate 1-decarboxylase	panD		Y75_RS00665	381	126	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	146968	147870	+					rpnC		Y75_RS00670	903		old_locus_tag=Y75_p0129
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	146968	147870	+	WP_000339954.1	WP_000339954.1		recombination-promoting nuclease RpnC	rpnC		Y75_RS00670	903	300	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	147944	148795	-					panC		Y75_RS00675	852		old_locus_tag=Y75_p0130
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	147944	148795	-	WP_000905383.1	WP_000905383.1		pantoate--beta-alanine ligase	panC		Y75_RS00675	852	283	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	148807	149601	-					panB		Y75_RS00680	795		old_locus_tag=Y75_p0131
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	148807	149601	-	WP_000805497.1	WP_000805497.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		Y75_RS00680	795	264	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	149715	150953	-					yadC		Y75_RS00685	1239		old_locus_tag=Y75_p0132
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	149715	150953	-	WP_000848455.1	WP_000848455.1		fimbrial tip-adhesin YadC	yadC		Y75_RS00685	1239	412	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	151003	151599	-							Y75_RS00690	597		old_locus_tag=Y75_p0133
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	151003	151599	-	WP_000553749.1	WP_000553749.1		fimbrial protein			Y75_RS00690	597	198	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	151626	152231	-					yadL		Y75_RS00695	606		old_locus_tag=Y75_p0134
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	151626	152231	-	WP_001310526.1	WP_001310526.1		fimbrial-like protein YadL	yadL		Y75_RS00695	606	201	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	152243	152812	-							Y75_RS00700	570		old_locus_tag=Y75_p0135
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	152243	152812	-	WP_000598300.1	WP_000598300.1		fimbrial protein			Y75_RS00700	570	189	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	152829	155426	-					htrE		Y75_RS00705	2598		old_locus_tag=Y75_p0136
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	152829	155426	-	WP_000151605.1	WP_000151605.1		Yad fimbria usher protein HtrE	htrE		Y75_RS00705	2598	865	
gene	protein_coding	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	155461	156201	-							Y75_RS00710	741		old_locus_tag=Y75_p0137
CDS	with_protein	GCF_000010245.2	Primary Assembly	chromosome		NC_007779.1	155461	156201	-	WP_000465928.1	WP_000465928.1		fimbrial chaperone			Y75_RS00710	741	246	
