# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	97252	98727	+					murC		BW25113_0091	1476		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	97252	98727	+	AIN30623.1			UDP-N-acetylmuramate:L-alanine ligase	murC		BW25113_0091	1476	491	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	98720	99640	+					ddlB		BW25113_0092	921		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	98720	99640	+	AIN30624.1			D-alanine:D-alanine ligase	ddlB		BW25113_0092	921	306	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	99642	100472	+					ftsQ		BW25113_0093	831		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	99642	100472	+	AIN30625.1			divisome assembly protein, membrane anchored protein involved in growth of wall at septum	ftsQ		BW25113_0093	831	276	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	100469	101731	+					ftsA		BW25113_0094	1263		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	100469	101731	+	AIN30626.1			ATP-binding cell division protein involved in recruitment of FtsK to Z ring	ftsA		BW25113_0094	1263	420	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	101792	102943	+					ftsZ		BW25113_0095	1152		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	101792	102943	+	AIN30627.1			GTP-binding tubulin-like cell division protein	ftsZ		BW25113_0095	1152	383	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	103044	103961	+					lpxC		BW25113_0096	918		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	103044	103961	+	AIN30628.1			UDP-3-O-acyl N-acetylglucosamine deacetylase	lpxC		BW25113_0096	918	305	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	104192	104704	+					secM		BW25113_0097	513		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	104192	104704	+	AIN30629.1			regulator of secA translation	secM		BW25113_0097	513	170	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	104766	107471	+					secA		BW25113_0098	2706		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	104766	107471	+	AIN30630.1			preprotein translocase subunit, ATPase	secA		BW25113_0098	2706	901	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	107531	107920	+					mutT		BW25113_0099	390		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	107531	107920	+	AIN30631.1			nucleoside triphosphate pyrophosphohydrolase, marked preference for dGTP	mutT		BW25113_0099	390	129	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	108136	108333	-					yacG		BW25113_0101	198		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	108136	108333	-	AIN30632.1			DNA gyrase inhibitor	yacG		BW25113_0101	198	65	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	108343	109086	-					zapD		BW25113_0102	744		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	108343	109086	-	AIN30633.1			FtsZ stabilizer	zapD		BW25113_0102	744	247	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	109086	109706	-					coaE		BW25113_0103	621		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	109086	109706	-	AIN30634.1			dephospho-CoA kinase	coaE		BW25113_0103	621	206	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	109931	110974	+					guaC		BW25113_0104	1044		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	109931	110974	+	AIN30635.1			GMP reductase	guaC		BW25113_0104	1044	347	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	111009	112211	-					hofC		BW25113_0106	1203		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	111009	112211	-	AIN30636.1			assembly protein in type IV pilin biogenesis, transmembrane protein	hofC		BW25113_0106	1203	400	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	112201	113586	-					hofB		BW25113_0107	1386		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	112201	113586	-	AIN30637.1			T2SE secretion family protein; P-loop ATPase superfamily protein	hofB		BW25113_0107	1386	461	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	113596	114036	-					ppdD		BW25113_0108	441		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	113596	114036	-	AIN30638.1			putative prepilin peptidase-dependent pilin	ppdD		BW25113_0108	441	146	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	114239	115132	-					nadC		BW25113_0109	894		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	114239	115132	-	AIN30639.1			quinolinate phosphoribosyltransferase	nadC		BW25113_0109	894	297	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	115220	115771	+					ampD		BW25113_0110	552		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	115220	115771	+	AIN30640.1			1,6-anhydro-N-acetylmuramyl-L-alanine amidase, Zn-dependent; murein amidase	ampD		BW25113_0110	552	183	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	115768	116622	+					ampE		BW25113_0111	855		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	115768	116622	+	AIN30641.1			ampicillin resistance inner membrane protein; putative signaling protein in beta-lactamase regulation	ampE		BW25113_0111	855	284	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	116665	118038	-					aroP		BW25113_0112	1374		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	116665	118038	-	AIN30642.1			aromatic amino acid transporter	aroP		BW25113_0112	1374	457	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	118579	119343	+					pdhR		BW25113_0113	765		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	118579	119343	+	AIN30643.1			pyruvate dehydrogenase complex repressor; autorepressor	pdhR		BW25113_0113	765	254	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	119504	122167	+					aceE		BW25113_0114	2664		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	119504	122167	+	AIN30644.1			pyruvate dehydrogenase, decarboxylase component E1, thiamine triphosphate-binding	aceE		BW25113_0114	2664	887	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	122182	124074	+					aceF		BW25113_0115	1893		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	122182	124074	+	AIN30645.1			pyruvate dehydrogenase, dihydrolipoyltransacetylase component E2	aceF		BW25113_0115	1893	630	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	124399	125823	+					lpd		BW25113_0116	1425		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	124399	125823	+	AIN30646.1			lipoamide dehydrogenase, E3 component is part of three enzyme complexes	lpd		BW25113_0116	1425	474	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	125894	127747	-					yacH		BW25113_0117	1854		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	125894	127747	-	AIN30647.1			uncharacterized protein	yacH		BW25113_0117	1854	617	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	128102	130699	+					acnB		BW25113_0118	2598		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	128102	130699	+	AIN30648.1			bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB		BW25113_0118	2598	865	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	130875	131237	+					yacL		BW25113_0119	363		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	130875	131237	+	AIN30649.1			UPF0231 family protein	yacL		BW25113_0119	363	120	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	131275	132069	-					speD		BW25113_0120	795		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	131275	132069	-	AIN30650.1			S-adenosylmethionine decarboxylase	speD		BW25113_0120	795	264	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	132085	132951	-					speE		BW25113_0121	867		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	132085	132951	-	AIN30651.1			spermidine synthase (putrescine aminopropyltransferase)	speE		BW25113_0121	867	288	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	133057	133404	-					yacC		BW25113_0122	348		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	133057	133404	-	AIN30652.1			PulS_OutS family protein	yacC		BW25113_0122	348	115	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	133570	135120	+					cueO		BW25113_0123	1551		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	133570	135120	+	AIN30653.1			multicopper oxidase (laccase)	cueO		BW25113_0123	1551	516	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	135322	137712	-					gcd		BW25113_0124	2391		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	135322	137712	-	AIN30654.1			glucose dehydrogenase	gcd		BW25113_0124	2391	796	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	137918	138454	+					hpt		BW25113_0125	537		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	137918	138454	+	AIN30655.1			hypoxanthine phosphoribosyltransferase	hpt		BW25113_0125	537	178	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	138495	139157	-					can		BW25113_0126	663		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	138495	139157	-	AIN30656.1			carbonic anhydrase	can		BW25113_0126	663	220	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	139266	140192	+					yadG		BW25113_0127	927		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	139266	140192	+	AIN30657.1			putative ABC superfamily transporter ATP-binding subunit	yadG		BW25113_0127	927	308	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	140189	140959	+					yadH		BW25113_0128	771		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	140189	140959	+	AIN30658.1			inner membrane putative ABC superfamily transporter permease	yadH		BW25113_0128	771	256	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	141064	141504	+					yadI		BW25113_0129	441		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	141064	141504	+	AIN30659.1			putative PTS Enzyme IIA	yadI		BW25113_0129	441	146	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	141568	142797	+					yadE		BW25113_0130	1230		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	141568	142797	+	AIN30660.1			putative polysaccharide deacetylase lipoprotein	yadE		BW25113_0130	1230	409	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	142801	143181	-					panD		BW25113_0131	381		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	142801	143181	-	AIN30661.1			aspartate 1-decarboxylase	panD		BW25113_0131	381	126	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	143455	144357	+					yadD		BW25113_0132	903		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	143455	144357	+	AIN30662.1			transposase_31 family protein	yadD		BW25113_0132	903	300	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	144431	145282	-					panC		BW25113_0133	852		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	144431	145282	-	AIN30663.1			pantothenate synthetase	panC		BW25113_0133	852	283	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	145294	146088	-					panB		BW25113_0134	795		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	145294	146088	-	AIN30664.1			3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		BW25113_0134	795	264	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	146202	147440	-					yadC		BW25113_0135	1239		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	146202	147440	-	AIN30665.1			putative fimbrial-like adhesin protein	yadC		BW25113_0135	1239	412	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	147490	148086	-					yadK		BW25113_0136	597		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	147490	148086	-	AIN30666.1			putative fimbrial-like adhesin protein	yadK		BW25113_0136	597	198	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	148113	148718	-					yadL		BW25113_0137	606		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	148113	148718	-	AIN30667.1			putative fimbrial-like adhesin protein	yadL		BW25113_0137	606	201	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	148730	149299	-					yadM		BW25113_0138	570		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	148730	149299	-	AIN30668.1			putative fimbrial-like adhesin protein	yadM		BW25113_0138	570	189	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	149316	151913	-					htrE		BW25113_0139	2598		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	149316	151913	-	AIN30669.1			putative outer membrane usher protein	htrE		BW25113_0139	2598	865	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	151948	152688	-					yadV		BW25113_0140	741		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	151948	152688	-	AIN30670.1			putative periplasmic pilin chaperone	yadV		BW25113_0140	741	246	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	152786	153370	-					yadN		BW25113_0141	585		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	152786	153370	-	AIN30671.1			putative fimbrial-like adhesin protein	yadN		BW25113_0141	585	194	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	153740	154219	-					folK		BW25113_0142	480		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	153740	154219	-	AIN30672.1			2-amino-4-hydroxy-6-hydroxymethyldihyropteridine pyrophosphokinase	folK		BW25113_0142	480	159	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	154216	155613	-					pcnB		BW25113_0143	1398		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	154216	155613	-	AIN30673.1			poly(A) polymerase	pcnB		BW25113_0143	1398	465	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	155673	156599	-					gluQ		BW25113_0144	927		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	155673	156599	-	AIN30674.1			glutamyl-Q tRNA(Asp) synthetase	gluQ		BW25113_0144	927	308	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	156636	157091	-					dksA		BW25113_0145	456		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	156636	157091	-	AIN30675.1			transcriptional regulator of rRNA transcription, DnaK suppressor protein	dksA		BW25113_0145	456	151	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	157269	157973	-					sfsA		BW25113_0146	705		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	157269	157973	-	AIN30676.1			sugar fermentation stimulation protein A	sfsA		BW25113_0146	705	234	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	157988	158518	-					ligT		BW25113_0147	531		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	157988	158518	-	AIN30677.1			2'-5' RNA ligase	ligT		BW25113_0147	531	176	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	158592	161021	+					hrpB		BW25113_0148	2430		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	158592	161021	+	AIN30678.1			putative ATP-dependent helicase	hrpB		BW25113_0148	2430	809	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	161217	163751	+					mrcB		BW25113_0149	2535		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	161217	163751	+	AIN30679.1			fused glycosyl transferase and transpeptidase	mrcB		BW25113_0149	2535	844	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	163971	166214	+					fhuA		BW25113_0150	2244		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	163971	166214	+	AIN30680.1			ferrichrome outer membrane transporter	fhuA		BW25113_0150	2244	747	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	166265	167062	+					fhuC		BW25113_0151	798		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	166265	167062	+	AIN30681.1			iron-hydroxamate transporter subunit	fhuC		BW25113_0151	798	265	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	167062	167952	+					fhuD		BW25113_0152	891		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	167062	167952	+	AIN30682.1			iron-hydroxamate transporter subunit	fhuD		BW25113_0152	891	296	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	167949	169931	+					fhuB		BW25113_0153	1983		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	167949	169931	+	AIN30683.1			fused iron-hydroxamate transporter subunits of ABC superfamily: membrane components	fhuB		BW25113_0153	1983	660	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	170089	171369	-					hemL		BW25113_0154	1281		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	170089	171369	-	AIN30684.1			glutamate-1-semialdehyde aminotransferase (aminomutase)	hemL		BW25113_0154	1281	426	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	171594	173015	+					clcA		BW25113_0155	1422		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	171594	173015	+	AIN30685.1			H(+)/Cl(-) exchange transporter	clcA		BW25113_0155	1422	473	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	173097	173441	+					erpA		BW25113_0156	345		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	173097	173441	+	AIN30686.1			iron-sulfur cluster insertion protein	erpA		BW25113_0156	345	114	
gene	protein_coding	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	173488	174111	-					yadS		BW25113_0157	624		
CDS	with_protein	GCA_000750555.1	Primary Assembly	chromosome		CP009273.1	173488	174111	-	AIN30687.1			UPF0126 family inner membrane protein	yadS		BW25113_0157	624	207	
